iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHL,South America,Chile,9/13/2020,434748,2082,1748.286,11949,54,51,22628.556,108.368,90.998,621.943,2.811,2.655,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36298,2820106,146.786,1.889,31075,1.617,0.0563,17.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,11128.2,13.88,7.25,579.2208163
CHL,South America,Chile,9/14/2020,436433,1685,1737,12013,64,51.571,22716.259,87.704,90.411,625.274,3.331,2.684,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32577,2852683,148.482,1.696,31302,1.629,0.0555,18,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/15/2020,437983,1550,1777.429,12040,27,51.143,22796.937,80.677,92.515,626.68,1.405,2.662,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27197,2879880,149.897,1.416,31191,1.623,0.057,17.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/16/2020,439287,1304,1751.429,12058,18,50.857,22864.81,67.873,91.162,627.617,0.937,2.647,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23102,2902982,151.1,1.202,31376,1.633,0.0558,17.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/17/2020,441150,1863,1783,12142,84,51.571,22961.778,96.969,92.805,631.989,4.372,2.684,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31646,2934628,152.747,1.647,31852,1.658,0.056,17.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/18/2020,442827,1677,1756,12199,57,49.857,23049.066,87.288,91.399,634.956,2.967,2.595,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33240,2967868,154.477,1.73,31732,1.652,0.0553,18.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/19/2020,444674,1847,1715.429,12254,55,51.286,23145.202,96.136,89.288,637.819,2.863,2.669,0.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34822,3002690,156.289,1.812,31269,1.628,0.0549,18.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/20/2020,446274,1600,1646.571,12286,32,48.143,23228.482,83.28,85.704,639.484,1.666,2.506,0.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27620,3030310,157.727,1.438,30029,1.563,0.0548,18.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,11227.3,13.62,4.31,584.3789535
CHL,South America,Chile,9/21/2020,447468,1194,1576.429,12298,12,40.714,23290.629,62.147,82.053,640.109,0.625,2.119,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16822,3047132,158.603,0.876,27778,1.446,0.0568,17.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/22/2020,448523,1055,1505.714,12321,23,40.143,23345.542,54.913,78.372,641.306,1.197,2.089,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13389,3060521,159.3,0.697,25806,1.343,0.0583,17.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/23/2020,449903,1380,1516.571,12345,24,41,23417.371,71.829,78.937,642.555,1.249,2.134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15573,3076094,160.11,0.811,24730,1.287,0.0613,16.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/24/2020,451634,1731,1497.714,12469,124,46.714,23507.469,90.098,77.956,649.009,6.454,2.431,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29078,3105172,161.624,1.514,24363,1.268,0.0615,16.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/25/2020,453868,2234,1577.286,12527,58,46.857,23623.748,116.279,82.097,652.028,3.019,2.439,1.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37653,3142825,163.583,1.96,24994,1.301,0.0631,15.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/26/2020,455979,2111,1615,12591,64,48.143,23733.625,109.877,84.06,655.359,3.331,2.506,1.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38161,3180986,165.57,1.986,25471,1.326,0.0634,15.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/27/2020,457901,1922,1661,12641,50,50.714,23833.665,100.04,86.455,657.962,2.602,2.64,1.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39405,3220391,167.621,2.051,27154,1.413,0.0612,16.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,11380.7,13.44,6.94,592.363396
CHL,South America,Chile,9/28/2020,459671,1770,1743.286,12698,57,57.143,23925.793,92.128,90.738,660.929,2.967,2.974,1.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37473,3257864,169.571,1.95,30105,1.567,0.0579,17.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/29/2020,461300,1629,1825.286,12725,27,57.714,24010.582,84.789,95.006,662.334,1.405,3.004,1.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28919,3286783,171.076,1.505,32323,1.682,0.0565,17.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,9/30/2020,462991,1691,1869.714,12741,16,56.571,24098.599,88.016,97.318,663.167,0.833,2.945,1.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27509,3314292,172.508,1.432,34028,1.771,0.0549,18.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/1/2020,464750,1759,1873.714,12822,81,50.429,24190.154,91.556,97.526,667.383,4.216,2.625,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33533,3347825,174.254,1.745,34665,1.804,0.0541,18.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/2/2020,466590,1840,1817.429,12867,45,48.571,24285.926,95.772,94.597,669.725,2.342,2.528,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38674,3386499,176.267,2.013,34811,1.812,0.0522,19.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/3/2020,468471,1881,1784.571,12919,52,46.857,24383.832,97.906,92.887,672.432,2.707,2.439,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35698,3422197,178.125,1.858,34459,1.794,0.0518,19.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/4/2020,470179,1708,1754,12979,60,48.286,24472.733,88.901,91.295,675.555,3.123,2.513,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36333,3458530,180.016,1.891,34020,1.771,0.0516,19.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,11563.3,13.32,8.46,601.8676933
CHL,South America,Chile,10/5/2020,471746,1567,1725,13037,58,48.429,24554.295,81.562,89.786,678.574,3.019,2.521,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36198,3494728,181.9,1.884,33838,1.761,0.051,19.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/6/2020,473306,1560,1715.143,13070,33,49.286,24635.493,81.198,89.273,680.291,1.718,2.565,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26316,3521044,183.27,1.37,33466,1.742,0.0513,19.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/7/2020,474440,1134,1635.571,13090,20,49.857,24694.517,59.024,85.131,681.332,1.041,2.595,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19706,3540750,184.295,1.026,32351,1.684,0.0506,19.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/8/2020,476016,1576,1609.429,13167,77,49.286,24776.548,82.031,83.77,685.34,4.008,2.565,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32954,3573704,186.011,1.715,32268,1.68,0.0499,20,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/9/2020,477769,1753,1597,13220,53,50.429,24867.791,91.243,83.124,688.099,2.759,2.625,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36292,3609996,187.9,1.889,31928,1.662,0.05,20,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/10/2020,479595,1826,1589.143,13272,52,50.429,24962.834,95.043,82.715,690.805,2.707,2.625,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36022,3646018,189.775,1.875,31974,1.664,0.0497,20.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/11/2020,481371,1776,1598.857,13318,46,48.429,25055.274,92.44,83.22,693.2,2.394,2.521,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39211,3685229,191.816,2.041,32386,1.686,0.0494,20.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,11865.7,13.34,14.44,617.6075591
CHL,South America,Chile,10/12/2020,482832,1461,1583.714,13376,58,48.429,25131.319,76.045,82.432,696.218,3.019,2.521,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35907,3721136,193.684,1.869,32344,1.683,0.049,20.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/13/2020,484280,1448,1567.714,13396,20,46.571,25206.687,75.368,81.599,697.259,1.041,2.424,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25603,3746739,195.017,1.333,32242,1.678,0.0486,20.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/14/2020,485372,1092,1561.714,13415,19,46.429,25263.526,56.838,81.287,698.248,0.989,2.417,0.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17351,3764090,195.92,0.903,31906,1.661,0.0489,20.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/15/2020,486496,1124,1497.143,13434,19,38.143,25322.03,58.504,77.926,699.237,0.989,1.985,0.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18005,3782095,196.857,0.937,29770,1.55,0.0503,19.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/16/2020,488190,1694,1488.714,13529,95,44.143,25410.202,88.172,77.487,704.182,4.945,2.298,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31088,3813183,198.475,1.618,29027,1.511,0.0513,19.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/17/2020,490003,1813,1486.857,13588,59,45.143,25504.568,94.366,77.391,707.253,3.071,2.35,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36614,3849797,200.381,1.906,29111,1.515,0.0511,19.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/18/2020,491760,1757,1484.143,13635,47,45.286,25596.02,91.452,77.249,709.699,2.446,2.357,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37121,3886918,202.313,1.932,28813,1.5,0.0515,19.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,12103.3,13.3,11.48,629.9745966
CHL,South America,Chile,10/19/2020,493305,1545,1496.143,13676,41,42.857,25676.437,80.417,77.874,711.833,2.134,2.231,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34671,3921589,204.118,1.805,28636,1.49,0.0522,19.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/20/2020,494478,1173,1456.857,13702,26,43.714,25737.491,61.054,75.829,713.187,1.353,2.275,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25731,3947320,205.457,1.339,28654,1.491,0.0508,19.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/21/2020,495637,1159,1466.429,13719,17,43.429,25797.817,60.326,76.327,714.071,0.885,2.26,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18846,3966166,206.438,0.981,28868,1.503,0.0508,19.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/22/2020,497131,1494,1519.286,13792,73,51.143,25875.579,77.762,79.079,717.871,3.8,2.662,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31734,3997900,208.09,1.652,30829,1.605,0.0493,20.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/23/2020,498906,1775,1530.857,13844,52,45,25967.968,92.388,79.681,720.578,2.707,2.342,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37359,4035259,210.035,1.945,31725,1.651,0.0483,20.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/24/2020,500542,1636,1505.571,13892,48,43.429,26053.121,85.154,78.365,723.076,2.498,2.26,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37796,4073055,212.002,1.967,31894,1.66,0.0472,21.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/25/2020,502063,1521,1471.857,13944,52,44.143,26132.289,79.168,76.61,725.783,2.707,2.298,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38473,4111528,214.004,2.003,32087,1.67,0.0459,21.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,12361.2,13.29,12.6,643.3982454
CHL,South America,Chile,10/26/2020,503598,1535,1470.429,14003,59,46.714,26212.186,79.896,76.536,728.854,3.071,2.431,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37832,4149360,215.973,1.969,32539,1.694,0.0452,22.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/27/2020,504525,927,1435.286,14026,23,46.286,26260.436,48.25,74.706,730.051,1.197,2.409,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20012,4169372,217.015,1.042,31722,1.651,0.0452,22.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/28/2020,505530,1005,1413.286,14032,6,44.714,26312.746,52.31,73.561,730.363,0.312,2.327,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21822,4191194,218.151,1.136,32147,1.673,0.044,22.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/29/2020,507050,1520,1417,14118,86,46.571,26391.862,79.116,73.755,734.839,4.476,2.424,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33406,4224600,219.89,1.739,32386,1.686,0.0438,22.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/30/2020,508571,1521,1380.714,14158,40,44.857,26471.029,79.168,71.866,736.921,2.082,2.335,0.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36880,4261480,221.809,1.92,32317,1.682,0.0427,23.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
CHL,South America,Chile,10/31/2020,510256,1685,1387.714,14207,49,45,26558.733,87.704,72.23,739.472,2.55,2.342,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39258,4300738,223.853,2.043,32526,1.693,0.0427,23.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.94,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NULL,2.11,80.18,0.851,NULL,NULL,NULL,NULL
